affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,30,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-05-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=WEEK_BASED_52_53,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0001,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,ACI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,38,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0002,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACRS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,38,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-26,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0003,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACRS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,38,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0004,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACRS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,42,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-11,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0005,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACXP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,42,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0006,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACXP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,42,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0007,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ACXP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,82,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0011,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AIFF,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,82,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-31,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0012,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AIFF,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,82,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0013,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AIFF,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,97,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0014,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ALAB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,97,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0015,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ALAB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,127,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-07-31,2025-09-10,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0016,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ALZN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,127,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-10-31,2025-12-09,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0017,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ALZN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,127,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-01-31,2026-03-11,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q3,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0018,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ALZN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,138,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0019,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,AMIX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,138,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-11,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q3,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0020,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,AMIX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,142,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0021,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMOD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,142,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0022,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMOD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,142,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0023,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMOD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,160,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0027,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANET,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,160,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-17,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0028,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANET,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,160,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0029,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANET,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,163,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-08-31,2025-10-02,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0030,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANGO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,163,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-02-28,2026-04-02,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q3,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0032,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANGO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,167,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0033,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANTX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,167,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0034,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANTX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,167,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-17,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0035,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANTX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,168,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0036,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANVS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,168,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0037,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANVS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,168,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0038,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANVS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,179,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-11-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0039,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,APLD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,193,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-05-06,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0040,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ARAY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,193,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-04,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0041,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ARAY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,198,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0042,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AREB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,199,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0043,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AREC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
