evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
CASH,ADJACENT_EXACT_ANCHORS,Q2,2022,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q2. Verify Cash, EBIT, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-1264,NO_STRUCTURAL_BOUNDARY,HOLO
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2022,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q2. Verify Cash, EBIT, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1264,NO_STRUCTURAL_BOUNDARY,HOLO
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2022,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q2. Verify Cash, EBIT, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1264,NO_STRUCTURAL_BOUNDARY,HOLO
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2022,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q2. Verify Cash, EBIT, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1264,NO_STRUCTURAL_BOUNDARY,HOLO
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2022,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q2. Verify Cash, EBIT, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1264,NO_STRUCTURAL_BOUNDARY,HOLO
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1279,NO_STRUCTURAL_BOUNDARY,HR
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1279,NO_STRUCTURAL_BOUNDARY,HR
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1279,NO_STRUCTURAL_BOUNDARY,HR
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1279,NO_STRUCTURAL_BOUNDARY,HR
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1279,NO_STRUCTURAL_BOUNDARY,HR
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1307,STRUCTURAL_OR_BOUNDARY_REVIEW,HWKN
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-1307,STRUCTURAL_OR_BOUNDARY_REVIEW,HWKN
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-1307,STRUCTURAL_OR_BOUNDARY_REVIEW,HWKN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1307,STRUCTURAL_OR_BOUNDARY_REVIEW,HWKN
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-1307,STRUCTURAL_OR_BOUNDARY_REVIEW,HWKN
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1366,NO_STRUCTURAL_BOUNDARY,INDP
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1366,NO_STRUCTURAL_BOUNDARY,INDP
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1366,NO_STRUCTURAL_BOUNDARY,INDP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1366,NO_STRUCTURAL_BOUNDARY,INDP
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1366,NO_STRUCTURAL_BOUNDARY,INDP
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1376,NO_STRUCTURAL_BOUNDARY,INKT
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1376,NO_STRUCTURAL_BOUNDARY,INKT
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1376,NO_STRUCTURAL_BOUNDARY,INKT
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1376,NO_STRUCTURAL_BOUNDARY,INKT
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1376,NO_STRUCTURAL_BOUNDARY,INKT
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1445,STRUCTURAL_OR_BOUNDARY_REVIEW,JSPR
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1445,STRUCTURAL_OR_BOUNDARY_REVIEW,JSPR
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1445,STRUCTURAL_OR_BOUNDARY_REVIEW,JSPR
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1445,STRUCTURAL_OR_BOUNDARY_REVIEW,JSPR
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1445,STRUCTURAL_OR_BOUNDARY_REVIEW,JSPR
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1466,NO_STRUCTURAL_BOUNDARY,KLRS
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1466,NO_STRUCTURAL_BOUNDARY,KLRS
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1466,NO_STRUCTURAL_BOUNDARY,KLRS
REVENUE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1466,NO_STRUCTURAL_BOUNDARY,KLRS
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1466,NO_STRUCTURAL_BOUNDARY,KLRS
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, FCF, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1536,NO_STRUCTURAL_BOUNDARY,LBRDA
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, FCF, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1536,NO_STRUCTURAL_BOUNDARY,LBRDA
OCF_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, FCF, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,OCF_FOR_FCF,,P8H-3-1536,NO_STRUCTURAL_BOUNDARY,LBRDA
REVENUE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, FCF, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1536,NO_STRUCTURAL_BOUNDARY,LBRDA
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, FCF, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1536,NO_STRUCTURAL_BOUNDARY,LBRDA
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
OCF_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,OCF_FOR_FCF,,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-1575,NO_STRUCTURAL_BOUNDARY,LITS
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-1575,NO_STRUCTURAL_BOUNDARY,LITS
